"feature","peak_id","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","file_name","adduct_type","M_area"
"FT0163",18061,105.110743515944,105.110694885254,105.110771179199,584.540161132812,574.728759765625,607.245849609375,5583072.19588532,5201990.85470073,386415.96875,24,43,"190715_Std_H2OinMatrix_2.mzML","C13",10985669.9546895
"FT0163",18061,105.110743515944,105.110694885254,105.110771179199,584.540161132812,574.728759765625,607.245849609375,5583072.19588532,5201990.85470073,386415.96875,24,43,"190715_Std_H2OinMatrix_2.mzML","C13",5776446.62490153
"FT0164",27191,105.110778808594,105.110694885254,105.110778808594,676.975952148438,618.066711425781,678.685424804688,8152.08279167754,NA,8472.3212890625,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML","C13",56441.1817183197
"FT0164",28773,105.110778808594,105.110694885254,105.110778808594,647.725219726562,618.066711425781,678.685424804688,8650.30632138047,NA,8276.615234375,NA,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","C13",207164.916228503
"FT0164",13188,105.110719412094,105.110694885254,105.11075592041,633.63818359375,616.575561523438,678.685424804688,52109461.5612874,51889392.2455412,3045117.25,101,34,"190715_Std_4uMStdsMix1InH2O_1.mzML","C13",46746237.1685028
"FT0164",13447,105.110698206541,105.11067199707,105.110733032227,633.712158203125,618.066711425781,672.478088378906,54254710.4713688,54095966.9142129,3418777.5,83,35,"190715_Std_4uMStdsMix1InH2O_2.mzML","C13",49318330.3274956
"FT0164",47217,105.110724864008,105.110694885254,105.110778808594,625.0576171875,618.066711425781,678.685424804688,2851883.59758962,NA,213692.9375,NA,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","C13",3626133.61490607
"FT0164",14674,105.110739306072,105.110679626465,105.110778808594,631.810424804688,614.643737792969,649.405517578125,5749126.82670095,5749086.32547368,258616.828125,36,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","C13",4913108.18250394
"FT0164",15195,105.110742928863,105.110710144043,105.110786437988,654.952392578125,638.726867675781,683.349243164062,7374273.02867077,7314419.5771181,424614.53125,70,38,"190715_Std_4uMStdsMix2InH2O_1.mzML","C13",6966440.41694212
"FT0164",15586,105.110757901656,105.110710144043,105.110778808594,657.177185058594,645.437866210938,679.352722167969,9003134.8981496,8973857.46123715,635649.875,21,39,"190715_Std_4uMStdsMix2InH2O_2.mzML","C13",7157121.16743612
"FT0164",49635,105.110719431867,105.110694885254,105.110778808594,618.246276855469,618.066711425781,678.685424804688,408731.229828377,NA,60972.97265625,NA,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","C13",1377906.34909201
"FT0164",50310,105.110739719708,105.110694885254,105.110778808594,650.214050292969,618.066711425781,678.685424804688,1556661.58767923,NA,89200.9375,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","C13",2234826.3500334
"FT0164",51025,105.110738529019,105.110694885254,105.110778808594,627.272216796875,618.066711425781,678.685424804688,703617.699503115,NA,51672.28125,NA,42,"190715_Std_H2OinMatrix_1.mzML","C13",1122445.69868004
"FT0164",51777,105.110729675439,105.110694885254,105.110778808594,628.423950195312,618.066711425781,678.685424804688,516695.198800915,NA,56219.125,NA,43,"190715_Std_H2OinMatrix_2.mzML","C13",734947.429795504
"FT0167",18285,106.075206187542,106.075149536133,106.075233459473,404.866729736328,396.555541992188,426.397933959961,38199.5281885654,NA,6807.27783203125,NA,1,"170706_Blk_Blk0p2_1.mzML","O18",140087.556055114
"FT0167",18879,106.075233459473,106.075149536133,106.075233459473,416.351867675781,396.555541992188,426.397933959961,3071.51507895067,NA,3499.43505859375,NA,2,"170706_Blk_Blk0p2_2.mzML","O18",151578.628018055
"FT0167",26337,106.075218200684,106.075149536133,106.075233459473,407.076110839844,396.555541992188,426.397933959961,12903.6725148037,NA,13836.609375,NA,11,"190715_Smp_FK180310S62C1-25m_B.mzML","O18",0
"FT0167",13066,106.075194212337,106.075149536133,106.075225830078,412.05810546875,392.916748046875,428.751098632812,2796683.2084034,2768533.067031,185924.4375,22,34,"190715_Std_4uMStdsMix1InH2O_1.mzML","O18",2540480.17035151
"FT0167",13341,106.07519528347,106.075149536133,106.075225830078,410.707122802734,397.483276367188,423.075531005859,2335646.01710766,2272928.49526067,185314.90625,28,35,"190715_Std_4uMStdsMix1InH2O_2.mzML","O18",2104857.35958397
"FT0167",13760,106.075196397194,106.075134277344,106.075241088867,411.929595947266,398.995178222656,424.044769287109,2304087.40894083,2271087.45361251,182571.78125,39,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","O18",2163255.78978956
"FT0167",14425,106.075216292676,106.075180053711,106.075271606445,410.272155761719,395.627807617188,429.145202636719,2479825.76814651,2468803.15005696,180885.046875,45,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","O18",2318572.55345941
"FT0189",28789,113.047959650962,113.047882080078,113.04801940918,391.211456298828,387.172424316406,414.409118652344,42652.413856046,NA,20380.544921875,NA,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","N15",84752.6947853714
"FT0189",47229,113.047945004465,113.047882080078,113.04801940918,391.105224609375,387.172424316406,414.409118652344,48726.4763117711,NA,17587.580078125,NA,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","N15",110852.183510825
"FT0189",15065,113.04795554331,113.047882080078,113.048004150391,403.175079345703,388.459411621094,415.715454101562,2454830.26732095,2348018.41621856,168047.453125,40,38,"190715_Std_4uMStdsMix2InH2O_1.mzML","N15",1918828.22322989
"FT0189",15465,113.047949837814,113.047889709473,113.04801940918,401.633331298828,387.172424316406,414.409118652344,2261509.68017062,2224093.45292259,154636.390625,24,39,"190715_Std_4uMStdsMix2InH2O_2.mzML","N15",1804709.50928956
"FT0189",16000,113.047937536746,113.047843933105,113.048057556152,389.945709228516,374.708190917969,404.412994384766,2477358.37787353,2462635.75340786,177477.96875,30,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","N15",2294810.44848418
"FT0189",50324,113.047944497053,113.047882080078,113.04801940918,388.845550537109,387.172424316406,414.409118652344,1465510.00328186,NA,181243.171875,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","N15",1466721.30948007
"FT0189",51041,113.047993009701,113.047882080078,113.04801940918,395.707946777344,387.172424316406,414.409118652344,22542.1082785428,NA,14295.41796875,NA,42,"190715_Std_H2OinMatrix_1.mzML","N15",21625.6086187363
"FT0190",19523,113.054145812988,113.054145812988,113.054290771484,293.530578613281,273.373733520508,307.030578613281,9597.81971648335,NA,11977.01171875,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML","C13",93295.1130043864
"FT0190",20261,113.054234137234,113.054145812988,113.054290771484,288.461029052734,273.373733520508,307.030578613281,901007.602478936,NA,73598.3203125,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML","C13",1193360.38658142
"FT0190",21154,113.05424019428,113.054145812988,113.054290771484,288.25563,273.373733520508,307.030578613281,426722.765037461,NA,40031.3828125,NA,5,"190715_Poo_TruePooFK180310_Full2.mzML","C13",617785.885274068
"FT0190",22010,113.05423275421,113.054145812988,113.054290771484,283.706787109375,273.373733520508,307.030578613281,262489.770411527,NA,33319.328125,NA,6,"190715_Poo_TruePooFK180310_Full3.mzML","C13",624430.609740168
"FT0190",22836,113.054240268837,113.054145812988,113.054290771484,298.039245605469,273.373733520508,307.030578613281,353533.664792729,NA,36861.42578125,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML","C13",559969.662437022
"FT0190",23730,113.054219797379,113.054145812988,113.054290771484,293.393127441406,273.373733520508,307.030578613281,129352.088735193,NA,18119.3828125,NA,8,"190715_Poo_TruePooFK180310_Half2.mzML","C13",274393.687800512
"FT0190",24647,113.054228591303,113.054145812988,113.054290771484,292.34619140625,273.373733520508,307.030578613281,292436.865170547,NA,29712.83203125,NA,9,"190715_Poo_TruePooFK180310_Half3.mzML","C13",372495.551709473
"FT0190",3641,113.054271585574,113.054206848145,113.05436706543,289.821929931641,274.034332275391,312.951568603516,2002222.45943535,2002184.15994135,106317.4921875,34,10,"190715_Smp_FK180310S62C1-25m_A.mzML","C13",2025909.42635155
"FT0190",26351,113.054223039797,113.054145812988,113.054290771484,288.422424316406,273.373733520508,307.030578613281,1047706.21978483,NA,69928.8671875,NA,11,"190715_Smp_FK180310S62C1-25m_B.mzML","C13",1141983.27267784
"FT0190",27202,113.054237869651,113.054145812988,113.054290771484,286.60498046875,273.373733520508,307.030578613281,575829.234143611,NA,57133.50390625,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML","C13",685646.72458449
"FT0190",27998,113.054274218964,113.054145812988,113.054290771484,290.301727294922,273.373733520508,307.030578613281,196897.008364461,NA,37939.38671875,NA,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","C13",694964.258833915
"FT0190",5392,113.054239594937,113.054206848145,113.054267883301,289.292266845703,271.227081298828,307.176940917969,3037699.18974251,3037662.73723451,171663.84375,50,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","C13",2986199.44777673
"FT0190",29622,113.054209528401,113.054145812988,113.054290771484,290.698913574219,273.373733520508,307.030578613281,536834.535573117,NA,53146.25,NA,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","C13",845719.048383415
"FT0190",6282,113.054171439188,113.054092407227,113.054298400879,289.642547607422,276.304748535156,303.790161132812,1000650.57804424,598119.862102971,68032.8046875,28,16,"190715_Smp_FK180310S64C1-25m_A.mzML","C13",959415.327305704
"FT0190",31341,113.054209641134,113.054145812988,113.054290771484,290.209197998047,273.373733520508,307.030578613281,543397.275276749,NA,49079.7890625,NA,17,"190715_Smp_FK180310S64C1-25m_B.mzML","C13",772787.927796409
"FT0190",32210,113.054222916568,113.054145812988,113.054290771484,292.36669921875,273.373733520508,307.030578613281,622109.420380951,NA,51607.98828125,NA,18,"190715_Smp_FK180310S64C1-25m_C.mzML","C13",799206.455427051
"FT0190",33047,113.054253043519,113.054145812988,113.054290771484,292.274291992188,273.373733520508,307.030578613281,405584.721522598,NA,36475.65625,NA,19,"190715_Smp_FK180310S64C1-DCM_A.mzML","C13",538034.739740729
"FT0190",33877,113.054250719794,113.054145812988,113.054290771484,294.901000976562,273.373733520508,307.030578613281,342998.281582061,NA,46265.453125,NA,20,"190715_Smp_FK180310S64C1-DCM_B.mzML","C13",734668.117316261
"FT0190",34768,113.054214729752,113.054145812988,113.054290771484,292.110229492188,273.373733520508,307.030578613281,895966.087557748,NA,56656.69921875,NA,21,"190715_Smp_FK180310S64C1-DCM_C.mzML","C13",977543.435724556
"FT0190",8597,113.054149164989,113.054092407227,113.054214477539,288.982238769531,274.81640625,306.6923828125,1554717.19934745,1253029.16642969,109645.96875,22,22,"190715_Smp_FK180310S77C1-25m_A.mzML","C13",1503888.47387213
"FT0190",36550,113.054208056059,113.054145812988,113.054290771484,292.833312988281,273.373733520508,307.030578613281,397727.497985077,NA,30656.544921875,NA,23,"190715_Smp_FK180310S77C1-25m_B.mzML","C13",559787.601328924
"FT0190",37445,113.054218292501,113.054145812988,113.054290771484,285.393157958984,273.373733520508,307.030578613281,371897.427528866,NA,32509.60546875,NA,24,"190715_Smp_FK180310S77C1-25m_C.mzML","C13",456847.246201627
"FT0190",38330,113.054221016984,113.054145812988,113.054290771484,287.5986328125,273.373733520508,307.030578613281,855329.444223779,NA,57645.66796875,NA,25,"190715_Smp_FK180310S77C1-DCM_A.mzML","C13",938604.654103905
"FT0190",39207,113.054220285889,113.054145812988,113.054290771484,290.447692871094,273.373733520508,307.030578613281,481686.614508167,NA,43661.85546875,NA,26,"190715_Smp_FK180310S77C1-DCM_B.mzML","C13",653174.082367033
"FT0190",10457,113.054180985004,113.054092407227,113.054267883301,287.291748046875,272.846588134766,305.562713623047,1140648.21181813,1140615.45553813,74420.828125,25,27,"190715_Smp_FK180310S77C1-DCM_C.mzML","C13",1129659.13146186
"FT0190",40975,113.054201165226,113.054145812988,113.054290771484,288.056243896484,273.373733520508,307.030578613281,397398.401581228,NA,34810.54296875,NA,28,"190715_Smp_FK180310S80C1-25m_A.mzML","C13",579075.737027675
"FT0190",11164,113.054274322081,113.054130554199,113.054397583008,290.408813476562,271.855072021484,307.992065429688,1407851.58859912,1398674.58970494,97526.0546875,31,29,"190715_Smp_FK180310S80C1-25m_B.mzML","C13",1419724.20705548
"FT0190",11603,113.054221416156,113.054161071777,113.054290771484,289.797393798828,273.532348632812,306.884216308594,1334714.13524686,997182.038124684,79093.390625,26,30,"190715_Smp_FK180310S80C1-25m_C.mzML","C13",1301353.10727692
"FT0190",43570,113.054205424504,113.054145812988,113.054290771484,285.786682128906,273.373733520508,307.030578613281,250647.800252393,NA,32659.08984375,NA,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","C13",456315.512406915
"FT0190",44472,113.054223615857,113.054145812988,113.054290771484,289.445068359375,273.373733520508,307.030578613281,817194.642315532,NA,61362.55859375,NA,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","C13",933736.204487741
"FT0190",45384,113.054232498965,113.054145812988,113.054290771484,292.369598388672,273.373733520508,307.030578613281,851963.715212256,NA,56291.859375,NA,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","C13",997763.913089275
"FT0190",47230,113.054195699946,113.054145812988,113.054290771484,293.505096435547,273.373733520508,307.030578613281,1232412.82021755,NA,126591.3671875,NA,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","C13",2093570.15642673
"FT0190",14310,113.054214842041,113.054168701172,113.054290771484,293.828369140625,273.215118408203,310.240173339844,2292941.37007936,2292898.64235736,110761.578125,23,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","C13",2000242.37000245
"FT0190",48629,113.054191589355,113.054145812988,113.054290771484,286.493469238281,273.373733520508,307.030578613281,10751.2333708394,NA,12138.5966796875,NA,38,"190715_Std_4uMStdsMix2InH2O_1.mzML","C13",0
"FT0190",49647,113.054185099083,113.054145812988,113.054290771484,296.851013183594,273.373733520508,307.030578613281,1229211.30379729,NA,124715.3515625,NA,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","C13",1965580.66419995
"FT0190",50325,113.054174243119,113.054145812988,113.054290771484,303.391052246094,273.373733520508,307.030578613281,907432.179723147,NA,98899.1171875,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","C13",1771118.09716141
"FT0190",51042,113.054196849785,113.054145812988,113.054290771484,297.460662841797,273.373733520508,307.030578613281,2065170.9662915,NA,140940.078125,NA,42,"190715_Std_H2OinMatrix_1.mzML","C13",2165138.64772427
"FT0190",51796,113.054195192056,113.054145812988,113.054290771484,295.719177246094,273.373733520508,307.030578613281,1278321.215702,NA,104447.4140625,NA,43,"190715_Std_H2OinMatrix_2.mzML","C13",1580618.31062889
"FT0191",19524,113.054192213326,113.054149627686,113.054264068604,317.150390625,310.489273071289,348.407302856445,26259.7689769458,NA,11037.212890625,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML","C13",226355.480703995
"FT0191",20262,113.054231891665,113.054149627686,113.054264068604,323.747711181641,310.489273071289,348.407302856445,682139.690348089,NA,111059.34375,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML","C13",1545743.23137569
"FT0191",21155,113.05421478627,113.054149627686,113.054264068604,323.08089,310.489273071289,348.407302856445,383078.524964359,NA,49571.703125,NA,5,"190715_Poo_TruePooFK180310_Full2.mzML","C13",634640.094805747
"FT0191",22011,113.054228371986,113.054149627686,113.054264068604,319.949310302734,310.489273071289,348.407302856445,152702.377260361,NA,45700.5078125,NA,6,"190715_Poo_TruePooFK180310_Full3.mzML","C13",850950.145632476
"FT0191",22837,113.054228077682,113.054149627686,113.054264068604,321.228363037109,310.489273071289,348.407302856445,245680.590901898,NA,52003.765625,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML","C13",850638.144949377
"FT0191",23731,113.054237428659,113.054149627686,113.054264068604,328.429046630859,310.489273071289,348.407302856445,143272.254459549,NA,28344.62890625,NA,8,"190715_Poo_TruePooFK180310_Half2.mzML","C13",346101.706879407
"FT0191",24648,113.054220084537,113.054149627686,113.054264068604,327.238922119141,310.489273071289,348.407302856445,208152.424214137,NA,41615.05078125,NA,9,"190715_Poo_TruePooFK180310_Half3.mzML","C13",540498.687320292
"FT0191",3666,113.054305752314,113.054229736328,113.054382324219,325.786193847656,312.951568603516,339.562866210938,1998887.35363083,1998860.91418683,132353.953125,30,10,"190715_Smp_FK180310S62C1-25m_A.mzML","C13",1958669.22848779
"FT0191",4114,113.054260234723,113.054183959961,113.054328918457,323.277618408203,309.900482177734,335.737060546875,1564587.28707019,1549464.16844193,112950.421875,25,11,"190715_Smp_FK180310S62C1-25m_B.mzML","C13",1558621.76627386
"FT0191",27203,113.054245776047,113.054149627686,113.054264068604,321.958984375,310.489273071289,348.407302856445,227712.430666636,NA,73251.40625,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML","C13",565409.22792235
